dt,month,dir,sl,sim,E,TP,SL,risk_pct,reward_pct,outcome,bars,ret_net,R
2025-07-23 06:00:00+00:00,2025-07,SHORT,fib36_range,0.3653611883109551,3673.33,3665.9700000000003,3849.922,4.80740908113347,0.2003631582242726,WIN,2,0.0010036315822427259,0.04167799220802566
2025-07-23 07:00:00+00:00,2025-07,LONG,wick2bar,0.3087189858562928,3691.94,3726.2299999999996,3663.91,0.759221439134986,0.9287799910074245,LOSS,1,-0.00859221439134986,-1.0
2025-07-23 07:00:00+00:00,2025-07,LONG,fib36_body,0.3087189858562928,3691.94,3726.2299999999996,3685.310000000001,0.17958038321313996,0.9287799910074245,LOSS,1,-0.0027958038321313997,-1.0
2025-07-23 07:00:00+00:00,2025-07,LONG,fib36_range,0.3087189858562928,3691.94,3726.2299999999996,3570.8299999999995,3.2803891720884026,0.9287799910074245,LOSS,8,-0.03380389172088403,-1.0
2025-07-23 08:00:00+00:00,2025-07,LONG,wick2bar,0.33321618040092343,3658.78,3719.8550000000005,3650.0,0.23997070061605782,1.6692722710849046,LOSS,1,-0.003399707006160578,-1.0
2025-07-23 08:00:00+00:00,2025-07,LONG,fib36_body,0.33321618040092343,3658.78,3719.8550000000005,3620.9500000000007,1.0339512077796278,1.6692722710849046,LOSS,4,-0.01133951207779628,-1.0
2025-07-23 08:00:00+00:00,2025-07,LONG,fib36_range,0.33321618040092343,3658.78,3719.8550000000005,3525.2,3.6509437572086973,1.6692722710849046,LOSS,22,-0.037509437572086975,-1.0
2025-07-23 09:00:00+00:00,2025-07,SHORT,wick2bar,0.3120343184420392,3665.79,3609.0550000000007,3698.0,0.8786646261788055,1.54768822000167,WIN,3,0.014476882200016701,1.761409500155205
2025-07-23 09:00:00+00:00,2025-07,SHORT,fib36_body,0.3120343184420392,3665.79,3609.0550000000007,3759.8939999999993,2.567086494316351,1.54768822000167,WIN,3,0.014476882200016701,0.6028967950352759
2025-07-23 09:00:00+00:00,2025-07,SHORT,fib36_range,0.3120343184420392,3665.79,3609.0550000000007,3848.904,4.995212491713929,1.54768822000167,WIN,3,0.014476882200016701,0.30983431086645047
2025-07-23 10:00:00+00:00,2025-07,LONG,wick2bar,0.6276551722013226,3671.99,3676.3049999999994,3639.96,0.8722790639407991,0.11751121326582044,LOSS,1,-0.00972279063940799,-1.0
2025-07-23 10:00:00+00:00,2025-07,LONG,fib36_body,0.6276551722013226,3671.99,3676.3049999999994,3624.434000000001,1.2951015661806997,0.11751121326582044,WIN,1,0.00017511213265820435,0.09073513331650518
2025-07-23 10:00:00+00:00,2025-07,LONG,fib36_range,0.6276551722013226,3671.99,3676.3049999999994,3544.9299999999994,3.4602490747523933,0.11751121326582044,WIN,1,0.00017511213265820435,0.03396033370061063
2025-07-23 13:00:00+00:00,2025-07,SHORT,wick2bar,0.35184987765891296,3616.44,3508.1900000000005,3663.09,1.289942595480641,2.993275154571887,LOSS,13,-0.013899425954806408,-1.0
2025-07-23 13:00:00+00:00,2025-07,SHORT,fib36_body,0.35184987765891296,3616.44,3508.1900000000005,3702.119999999999,2.3691807412814514,2.993275154571887,WIN,17,0.02893275154571887,1.2634220354808696
2025-07-23 13:00:00+00:00,2025-07,SHORT,fib36_range,0.35184987765891296,3616.44,3508.1900000000005,3896.102000000001,7.733074515269192,2.993275154571887,WIN,17,0.02893275154571887,0.3870743969506014
2025-07-23 14:00:00+00:00,2025-07,LONG,wick2bar,0.406013904210246,3644.22,3659.9700000000003,3580.42,1.7507175746798966,0.43219125080265336,LOSS,1,-0.018507175746798967,-1.0
2025-07-23 14:00:00+00:00,2025-07,LONG,fib36_body,0.406013904210246,3644.22,3659.9700000000003,3439.7400000000007,5.611077267563405,0.43219125080265336,WIN,12,0.003321912508026534,0.0770246478873265
2025-07-23 14:00:00+00:00,2025-07,LONG,fib36_range,0.406013904210246,3644.22,3659.9700000000003,3409.9120000000003,6.4295788947977774,0.43219125080265336,WIN,12,0.003321912508026534,0.06721921573313966
